sha256_short,bytes,modified,top_folder,path
070223b7a209,6928,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/gain_quant.c"
b89c51b04b8d,2366,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/init_decoder.c"
713097da7082,2877,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/init_encoder.c"
11356406441d,2451,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/inner_prod_aligned.c"
7ca78007663a,2601,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/interpolate.c"
0dbe9b0849be,2675,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/k2a_FIX.c"
22f0dcde79d7,2622,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/k2a_Q16_FIX.c"
badf5056eb5e,17003,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/kiss_fft.c"
6ad018d5223c,6295,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/kiss_fft.h"
a46d602528d7,4022,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/laplace.c"
cb3ddf5ee52f,2142,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/laplace.h"
707db4165541,2220,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/lin2log.c"
4ce500b6b3ae,2636,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/log2lin.c"
ea2a68f2cf06,6420,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/macros.h"
3d00d22a00e7,32680,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/main.h"
36eefa8698a7,19046,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/main_FIX.h"
7c662626aeb4,6826,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mathops.c"
8ecfc69ab27b,7978,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mathops.h"
03f60fbde8d6,10898,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mdct.c"
c70bd44adeac,4776,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mdct.h"
5974c2341889,2232,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mfrngcod.h"
fa4fc250c5ee,4131,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mlp.c"
ced3054f955c,1614,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mlp.h"
e1faf5777866,5693,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/mlp_data.c"
f95956d28e75,13951,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/modes.c"
c38ac61f218a,2437,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/modes.h"
c11fae78f542,20671,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/noise_shape_analysis_FIX.c"
ff2bb0b492fe,9882,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus.c"
24e57572c52e,48554,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus.h"
630939691582,14768,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_custom.h"
6ad9a786d2f8,31152,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_decoder.c"
457f86f02454,34695,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_defines.h"
52f4c9142d3c,97200,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_encoder.c"
48c71105cc4f,2684,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_multistream.c"
0db4cb1379ad,33575,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_multistream.h"
86123545d945,14475,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_multistream_decoder.c"
407fe5115e38,40821,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_multistream_encoder.c"
cf7dad1dafb3,5052,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_private.h"
e2c1075e2656,4954,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/opus_types.h"
4dc4eb0f3e97,3163,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/os_support.h"
244d8f61620e,14459,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/pitch.c"
76f858f0b7aa,5891,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/pitch.h"
582f79679957,34345,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/pitch_analysis_core_FIX.c"
ed1230792944,4061,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/pitch_est_defines.h"
c0cf34e7d5ce,3589,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/pitch_est_tables.c"
396ac86ece04,5447,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/process_NLSFs.c"
92a25af5a235,6595,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/process_gains_FIX.c"
1f9aa2768ee6,7351,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/quant_LTP_gains.c"
d80db2e55c24,18714,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/quant_bands.c"
fbe7d733d3dc,2974,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/quant_bands.h"
5237183bbce2,21428,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/rate.c"
c8611c953f22,3279,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/rate.h"
7028df79d2ff,2626,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/regularize_correlations_FIX.c"
84c84990fca1,9842,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/repacketizer.c"
7e28b897c5b0,9931,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler.c"
7aa4cba793ab,3475,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_down2.c"
2ab8318bf4bc,4765,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_down2_3.c"
b14e6d03394a,4553,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_private.h"
c16d50bde74b,2665,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_private_AR2.c"
584c7b2afbcb,5231,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_private_IIR_FIR.c"
5ed14a4557a3,10897,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_private_down_FIR.c"
f06a982b8856,5367,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_private_up2_HQ.c"
ec3ba5c620ee,4747,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_rom.c"
68088e075048,3294,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_rom.h"
b038e84c7d79,2615,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/resampler_structs.h"
384cdf5f4142,4837,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/residual_energy16_FIX.c"
633ed6d7d8da,5389,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/residual_energy_FIX.c"
0dce2180da54,3994,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/schur64_FIX.c"
ce05edf0c709,4447,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/schur_FIX.c"
60b5a2786238,7718,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/shell_coder.c"
339568f30645,3164,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/sigm_Q15.c"
8436c8b92db9,6265,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/sort.c"
603a5beb27f6,5989,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/stack_alloc.h"
fd5405b0b950,32819,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/static_modes_fixed.h"
9c49d71262dc,25209,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/static_modes_fixed_arm_ne10.h"
65fdb130c42c,50919,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/static_modes_float.h"
f17e57248f30,28613,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/static_modes_float_arm_ne10.h"
b47a3a1257df,12473,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/stereo_LR_to_MS.c"
af24277c7191,4871,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/stereo_MS_to_LR.c"
b852fbd96ea3,3417,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/stereo_decode_pred.c"
4634861dac77,2885,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/stereo_encode_pred.c"
b77b33b43ab9,4374,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/stereo_find_predictor.c"
8d1895de054a,3404,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/stereo_quant_pred.c"
4f7173bc0400,21018,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/structs.h"
a01a3611c279,5152,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/structs_FIX.h"
710b83c92458,3790,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/sum_sqr_shift.c"
9cae32dfdc4a,4191,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/table_LSF_cos.c"
0e976672b3c9,7700,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables.h"
95b4912701d4,7432,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables_LTP.c"
94e49118901f,10785,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables_NLSF_CB_NB_MB.c"
24a56112a6f6,14499,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables_NLSF_CB_WB.c"
c91e247a6580,2519,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables_gain.c"
1d8e66c52751,5445,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables_other.c"
f504bbaf35a2,3068,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables_pitch_lag.c"
2fb238cd3704,11423,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tables_pulses_per_block.c"
835fcdf08d5b,2304,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tansig_table.h"
752c03100137,6191,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/tuning_parameters.h"
24e9365165de,3345,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/typedef.h"
8aaf9937665d,4778,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/vector_ops_FIX.c"
af23c4beaa6c,12850,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/vq.c"
3664f207ab39,3175,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/vq.h"
cd70ffc998d9,4656,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/lib/opus-1.2.1/warped_autocorrelation_FIX.c"
173b5ea40da4,8666,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/main.c"
2b81e03b897c,2701,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/mic.c"
db4363fcbb02,351,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/mic.h"
b54e848ef73c,14602,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/sdcard.c"
edc57bd3e28b,2462,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/sdcard.h"
a817e004e5cd,14403,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/storage.c"
1b71767de77a,251,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/storage.h"
0c6642f6fe47,34903,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/transport.c"
bc4e5ae5b931,897,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/transport.h"
4690e54da972,1713,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/utils.h"
7cb453dd2628,1604,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/wdog_facade.c"
d7b3e4037f8d,469,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/src/wdog_facade.h"
8d2bec55e7ae,213,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/04_FIRMWARE/source_nrf52840/west.yml"
1e2306c79c98,4322,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/ASSEMBLY_DROP.md"
0c266e969888,4045,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/ASSEMBLY_RATTLE.md"
d8d71ceafe40,5845,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/BOM.csv"
2d218dae7b2f,10973,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/BUILD_MANIFEST.sha256"
c6d0175029cb,1427,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/PRINT_SETTINGS.md"
3801fb145256,4687,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/README.md"
8903c458e1f4,1852,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/SAFETY.md"
569935e2e653,1141,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/USAGE_EXAMPLES.md"
23efe08cac4f,1858,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/WIRING.md"
52c46c2f5929,7839,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/acceptance_test_template.csv"
4fe323292199,2232,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/drop_orientation_map.csv"
dd2660b2a61f,3206,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/firmware/drop_release_controller/drop_release_controller.ino"
a6d8e7cbd8da,6335,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/firmware/rattle_cradle_controller/rattle_cradle_controller.ino"
bdbd110a1fe4,21644,2026-09-06,08_HISTORICAL_PACKAGES,"08_HISTORICAL_PACKAGES/2026-08-28_execution_v1.0/05_QA_FIXTURES/generate_fixtures.py"
